"ID Paper";"Title";"ID Search Session";"Authors";"Abstract";"Status/Selection";"Status/Extraction";"Reading Priority";"Score";"Year";"Journal";"Keywords";"Type";"comment";"URL";"Volume";"Pages";"DOI";"ISSN/ISBN";"Importation Date";;"(E) Publicações com uma página, pôsteres, apresentações, resumos e índices de anais de eventos e editoriais";"(E) Publicações hospedadas em serviços inacessíveis";"(E) Publicações em idioma não considerado";"(E) Publicação que não se refere a tratamento/manipulação de textos.";"(E) Publicações que não se referem à semântica dos textos.";;"E1- Data da Extração";"E2- Versão/Revisor";"E4- Tipo do estudo : Primário";"E4- Tipo do estudo : Secundário}";"E5-Qual problema é tratado? Alta dimensionalidade, Tamanho dos textos, Qualidade dos textos?";"E6- Quais aspectos semânticos são considerados?";"E7- Como a semântica é representada?";"E8- É utilizada alguma fonte de informação externa? Qual?";"E9- A participação do usuário/especialista do domínio é requerida de alguma meneira? Como é realizada?";"E10- Qual tarefa de mineração de texto é abordada?";"E11-Trata um idioma específico ou é geral? Qual?";"E12- Qual algoritmo é utilizado?";"E13- Como é feita a avaliação dos resultados? Qual medida é utilizada?";"E14- Qual coleção de textos é utilizada?";"E15- É apresentado um caso de uso real? Qual domínio?";"E16- Os resultados apontam para uma vantagem do uso da semântica na mineração de textos?";"E17- É apresentada alguma desvantagem sobre o uso da semântica?";"E18- Notas adicionais (alguma informação importante, insight sobre o estudo ou referência que deve ser acrescentada à revisão sistemática).";"Q1- Os objetivos do trabalho são apresentados de maneira clara? : Sim";"Q1- Os objetivos do trabalho são apresentados de maneira clara? : Não}";"Pontuação para Q1";"Q2- É proposto um novo método que considera a semântica para a mineração de textos? : Sim";"Q2- É proposto um novo método que considera a semântica para a mineração de textos? : Não}";"Pontuação para Q2";"Q3- A coleção de textos está disponível para ser reutilizada? : Sim";"Q3- A coleção de textos está disponível para ser reutilizada? : Não}";"Pontuação para Q3";"Q4- O método utilizado é apresentado de maneira clara? : Sim";"Q4- O método utilizado é apresentado de maneira clara? : Não}";"Pontuação para Q4";"Q5- As abordagens aplicadas são detalhadas de forma que seja possível replicá-las? : Sim";"Q5- As abordagens aplicadas são detalhadas de forma que seja possível replicá-las? : Não}";"Pontuação para Q5";"Q6- Foram conduzidos testes experimentais? : Sim";"Q6- Foram conduzidos testes experimentais? : Não}";"Pontuação para Q6";"Q7- Os resultados são comparados com trabalhos anteriores ou com algum baseline? : Sim";"Q7- Os resultados são comparados com trabalhos anteriores ou com algum baseline? : Não}";"Pontuação para Q7";"Q8- É executado algum teste estatístico? Se sim, os resultados são apresentados de maneira clara? : Sim Teste";"Q8- É executado algum teste estatístico? Se sim, os resultados são apresentados de maneira clara? : Não Teste";"Q8- É executado algum teste estatístico? Se sim, os resultados são apresentados de maneira clara? : Sim Resultado";"Q8- É executado algum teste estatístico? Se sim, os resultados são apresentados de maneira clara? : Não Resultado]";"Pontuação para Q8";"Q9- As limitações do estudo são apresentadas? : Sim";"Q9- As limitações do estudo são apresentadas? : Não}";"Pontuação para Q9";"Q10-Número de páginas"
15107;"Rich semantic representation based approach for text generation";0;"Fathy, I. and Fadl, D. and Aref, M.";"Natural Language Generation (NLG) focuses on the generation of written texts in natural language from some underlying semantic representation of information. A new semantic representation called Rich Semantic Graph (RSG) has been proposed to be used as an intermediate representation during recent research for Natural Language processing applications. In this paper, a new model to generate an English text from RSG is proposed. The proposed model can be exploited in Text Summarization, Machine Translation and Information Retrieval applications. In this model, WordNet ontology is used to generate multiple texts according to the word synonyms. Also, the model enables users to determine the output text style by selecting one of two writing styles (Cause-Effect and Description-Narration). Finally, the model evaluates the generated texts to rank them based on two criteria: most frequently used words and discourse sentence relations. Â© 2012 Cairo University.";"ACCEPTED";"ACCEPTED";"LOW";45;"2012";"2012 8th International Conference on Informatics and Systems, INFOS 2012";;"Conference Paper";"Trata-se da criação automática de textos, porém é baseada em uma representação da semântica (Rich Semantic Graph) que ahco que vale a pena conhecer.";"http://www.scopus.com/inward/record.url?eid=2-s2.0-84864848502&partnerID=40&md5=d5e7b891d4914239413263a7b2b16e81";;"NLP20-NLP28";;;"01/31/2014";;"N";"Y";"N";"N";"N";;"15/05/2014";"1";"Y";"N";"null";"null";"Rich Semantic Graph";"Wordnet";"null";"geracao automatica de textos";"null";"null";"null";"null";"null";"null";"null";"null";"Y";"N";"null";"Y";"N";"null";"Y";"N";"null";"Y";"N";"null";"Y";"N";"null";"Y";"N";"null";"Y";"N";"null";"N";"N";"N";"N";"null";"Y";"N";"null";"9"
15111;"A novel method of text clustering for Chinese spam based on Semantic Body";0;"Zhang, Q.a  b  and Wang, P.a ";"The effect of spam filtering method based on statistics is not good in filtering the new-type spam with synonymous substitution and camouflage. So a new text clustering method based on Semantic Body for filtering Chinese spam is proposed. In this paper, the word sense disambiguation, lexical chain based on HowNet and statistic-based TFIDF are adopted to extract features of mails. The Semantic Body is obtained from the process. The text clustering based on semantic distance is utilized to dealing with Semantic Body. The experimental results under CCERT Chinese-rules.cf show that the proposed approach has a good performance for new type Chinese text spam in filtering.";"ACCEPTED";"ACCEPTED";"LOW";33;"2012";"International Journal of Digital Content Technology and its Applications";;"Article";"Artigo 15103 foi considerado duplicado deste, mesmo assunto, mesmo ano e autores semelhantes.";"http://www.scopus.com/inward/record.url?eid=2-s2.0-84866347583&partnerID=40&md5=d564809bcfa637601ac95f2c14264b94";"6";"53-60";;;"01/31/2014";;"N";"N";"N";"N";"N";;"15/05/2014";"1";"Y";"N";"similaridade semantica";"null";"null";"Hownet";"null";"agrupamento";"chines";"null";"null";"null";"filtragem de email";"null";"null";"Possivel duplicado de 15103";"Y";"N";"null";"Y";"N";"null";"Y";"N";"null";"Y";"N";"null";"Y";"N";"null";"Y";"N";"null";"Y";"N";"null";"N";"N";"N";"N";"null";"Y";"N";"null";"8"
15113;"A short Chinese text incremental clustering algorithm based on weighted semantics and Naive Bayes";0;"Lin, P. and Lin, Z. and Kuang, B. and Huang, P.";"More and more Chinese users express their views through Micro-blogging service during the rapid growth of the Internet today. Clustering these short Chinese texts to get knowledge automatically is an important field for many companies and governments. Because of 140 characters limit, users present any information with only a few words. Considering the view of the user is outstanding and the key words frequency is low, a Chinese short text incremental clustering algorithm based on weighted semantics and Naive Bayes is proposed in this paper. It employs novel weighted semantics and Naive Bayes to compute the similarity between the texts, which effectively addresses the problem of sparse feature vectors. Moreover, clustering the sample incrementally can also reduce the running time. Experimental results show that the algorithm is more accurate and efficient. Â© 2011 by Binary Information Press.";"ACCEPTED";"ACCEPTED";"LOW";44;"2012";"Journal of Computational Information Systems";;"Article";;"http://www.scopus.com/inward/record.url?eid=2-s2.0-84862670097&partnerID=40&md5=c0de49178fcdabe1196aa7480aecea24";"8";"4257-4268";;;"01/31/2014";;"N";"N";"N";"N";"N";;"15/05/2014";"1";"Y";"N";"textos curtos, esparsidade, similaridade semantica, incremental";"null";"null";"null";"null";"agrupamento";"chines";"Naive Bayes";"null";"null";"null";"null";"null";"null";"Y";"N";"null";"Y";"N";"null";"Y";"N";"null";"Y";"N";"null";"Y";"N";"null";"Y";"N";"null";"Y";"N";"null";"N";"N";"N";"N";"null";"Y";"N";"null";"12"
15114;"Semantic text mining support for lignocellulose research";0;"Meurs, M.-J.a  b  and Murphy, C.b  c  and Morgenstern, I.b  c  and Butler, G.a  b  and Powlowski, J.b  d  and Tsang, A.b  c  and Witte, R.a ";"Background: Biofuels produced from biomass are considered to be promising sustainable alternatives to fossil fuels. The conversion of lignocellulose into fermentable sugars for biofuels production requires the use of enzyme cocktails that can efficiently and economically hydrolyze lignocellulosic biomass. As many fungi naturally break down lignocellulose, the identification and characterization of the enzymes involved is a key challenge in the research and development of biomass-derived products and fuels. One approach to meeting this challenge is to mine the rapidly-expanding repertoire of microbial genomes for enzymes with the appropriate catalytic properties. Results: Semantic technologies, including natural language processing, ontologies, semantic Web services and Web-based collaboration tools, promise to support users in handling complex data, thereby facilitating knowledge-intensive tasks. An ongoing challenge is to select the appropriate technologies and combine them in a coherent system that brings measurable improvements to the users. We present our ongoing development of a semantic infrastructure in support of genomics-based lignocellulose research. Part of this effort is the automated curation of knowledge from information on fungal enzymes that is available in the literature and genome resources. Conclusions: Working closely with fungal biology researchers who manually curate the existing literature, we developed ontological natural language processing pipelines integrated in a Web-based interface to assist them in two main tasks: mining the literature for relevant knowledge, and at the same time providing rich and semantically linked information. Â© 2012 Meurs et al.; licensee BioMed Central Ltd.";"ACCEPTED";"ACCEPTED";"VERY_LOW";22;"2012";"BMC Medical Informatics and Decision Making";;"Conference Paper";"Outro artigo de outra conferência foi considerado duplicado deste.";"http://www.scopus.com/inward/record.url?eid=2-s2.0-84860492777&partnerID=40&md5=47f3cad4de836b11d99e9256b6d490ff";"12";;;;"01/31/2014";;"N";"N";"N";"N";"N";;"16/05/2014";"1";"Y";"N";"null";"null";"null";"null";"null";"null";"null";"null";"null";"null";"biomedicina";"null";"null";"Semantic technologies, including natural language processing, ontologies, semantic Web services and Web-based collaboration tools";"Y";"N";"null";"Y";"N";"null";"Y";"N";"null";"Y";"N";"null";"Y";"N";"null";"Y";"N";"null";"Y";"N";"null";"N";"N";"N";"N";"null";"Y";"N";"null";"null"
15116;"Developing an algorithm for mining semantics in texts";0;"Huang, M. and Haralick, R.M.";"This paper discusses an algorithm for identifying semantic arguments of a verb, word senses of a polysemous word, noun phrases in a sentence. The heart of the algorithm is a probabilistic graphical model. In contrast with other existed graphical models, such as Naive Bayes models, CRFs, HMMs, and MEMMs, this model determines a sequence of optimal class assignments among M choices for a sequence of N input symbols without using dynamic programming, running fast-O(MN), and taking less memory space-O(M). Experiments conducted on standard data sets show encourage results. Â© 2012 Springer-Verlag.";"ACCEPTED";"ACCEPTED";"LOW";22;"2012";"Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)";;"Conference Paper";"13th Annual Conference on Intelligent Text Processing and Computational Linguistics, CICLing 2012; New Delhi; India";"http://www.scopus.com/inward/record.url?eid=2-s2.0-84858316188&partnerID=40&md5=813bc2a5a0866c83ce9b6ffb5483674b";"7182 LNCS";"247-260";;;"01/31/2014";;"N";"N";"N";"N";"N";;"07/08/2014";"1";"Y";"N";"null";"null";"null";"null";"null";"null";"null";"null";"null";"null";"null";"null";"null";"null";"Y";"N";"null";"Y";"N";"null";"Y";"N";"null";"Y";"N";"null";"Y";"N";"null";"Y";"N";"null";"Y";"N";"null";"N";"N";"N";"N";"null";"Y";"N";"null";"14"
15118;"A framework of Chinese semantic text mining based on ontology learning";0;"Zhang, Y.-F.a  and Hu, F.a  b ";"Text mining and ontology learning can be effectively employed to acquire the Chinese semantic information. This paper explores a framework of semantic text mining based on ontology learning to find the potential semantic knowledge from the immensity text information on the Internet. This framework consists of four parts: Data Acquisition, Feature Extraction, Ontology Construction, and Text Knowledge Pattern Discovery. Then the framework is applied into an actual case to try to find out the valuable information, and even to assist the consumers with selecting proper products. The results show that this framework is reasonable and effective. Â© 2012 Copyright Society of Photo-Optical Instrumentation Engineers (SPIE).";"ACCEPTED";"REJECTED";"LOW";24;"2012";"Proceedings of SPIE - The International Society for Optical Engineering";;"Conference Paper";;"http://www.scopus.com/inward/record.url?eid=2-s2.0-84863165529&partnerID=40&md5=df188a732a63abab085f6900adecc097";"8349";;;;"01/31/2014";;"N";"N";"N";"N";"N";;"16/05/2014";"1";"Y";"N";"null";"null";"null";"null";"null";"geracao automatica de ontologia, recomendacao";"chines";"null";"null";"null";"web";"null";"null";"null";"Y";"N";"null";"Y";"N";"null";"Y";"N";"null";"Y";"N";"null";"Y";"N";"null";"Y";"N";"null";"Y";"N";"null";"N";"N";"N";"N";"null";"Y";"N";"null";"null"
15119;"Kernel sparse feature selection based on semantics in text classification";0;"Deng, Z. and Hu, G. and Pan, Z. and Zhang, Y.";"Sparse representation originating from signal compressed sensing theory has attracted increasing interest in computer vision research community. In this paper, we present a novel non-parametric feature selection method based on sparse representation in text classification. In order to solve the problem of polysems and synonyms in VSM, we construct semantic structure to represent document with PLSA. Motivated by the fact that kernel trick can capture the nonlinear similarity of features, which may reduce the feature quantization error, we propose Empirical Kernel Sparse Representation (EKSR). We apply EKSR to reconstruct weight vector between samples, then design evaluating mechanism CKernel Sparsity Score (KSS) to select excellent feature subset. As the natural discriminative power of EKSR, KSS can find Agood@ feature which preserves the original structure with less information loss. The results of experiment both on English and Chinese dataset demonstrate the effectiveness of the proposed method. Â© 2012 Asian Network for Scientific Information.";"ACCEPTED";"REJECTED";"VERY_LOW";32;"2012";"Information Technology Journal";;"Article";;"http://www.scopus.com/inward/record.url?eid=2-s2.0-84863132144&partnerID=40&md5=c1f2b9adfd92d5ce036ab8596765b87a";"11";"319-323";;;"01/31/2014";;"N";"N";"N";"N";"N";;"16/05/2014";"1";"Y";"N";"esparsidade, selecao de atributos";"null";"null";"null";"null";"classificacao";"ingles, chines";"PLSA, Empirical Kernel Sparse Representation";"null";"null";"null";"null";"null";"null";"Y";"N";"null";"Y";"N";"null";"Y";"N";"null";"Y";"N";"null";"Y";"N";"null";"Y";"N";"null";"Y";"N";"null";"N";"N";"N";"N";"null";"Y";"N";"null";"null"
15121;"Text document clustering using semantic neighbors";0;"Danesh, M. and Shirgahi, H.";"Data clustering is a powerful technique for discovering knowledge from textual documents. In this field, K-means family algorithms have many applications because of simplicity and high speed in clustering of large scale data. In these algorithms, the criterion of cosine similarity only measures the pairwise similarity of documents that it doesnt have fine operation whenever the clusters are not properly separated. On the contrary, the concepts of Neighbors and Link with the spot of general information in calculating of closeness rate of two documents, in addition to pairwise similarity between them, have better operation. In this model, semantic relations between words have been ignored and only documents with the same terms have been clustered together. This study uses WordNet Ontology for making new model of documents representation that semantic relations between words for reweighing words frequency in documents vector space model, have been used and then Neighbors and Link concepts applied to this model. Results of using the proposed method (Semantic Neighbors) on real-world text data show better operation than previous methods and more efficient in text document clustering. Â© 2011 Academic Journals Inc.";"ACCEPTED";"ACCEPTED";"LOW";37;"2011";"Journal of Software Engineering";;"Article";;"http://www.scopus.com/inward/record.url?eid=2-s2.0-84857811780&partnerID=40&md5=505c3363facaf9305fa18f85f197e753";"5";"136-144";;;"01/31/2014";;"N";"N";"N";"N";"N";;"16/05/2014";"1";"Y";"N";"relacoes semanticas";"null";"null";"Wordnet";"null";"agrupamento";"null";"Semantic Neighbors";"null";"null";"null";"null";"null";"null";"Y";"N";"null";"Y";"N";"null";"Y";"N";"null";"Y";"N";"null";"Y";"N";"null";"Y";"N";"null";"Y";"N";"null";"N";"N";"N";"N";"null";"Y";"N";"null";"8"
15123;"Research on the parallel text clustering algorithm based on the semantic tree";0;"Liu, G. and Wang, Y. and Zhao, T. and Li, D.";"Since the semantic relationship between words is neglected, the results of the text clustering algorithms that only use word frequency are not precision. In this paper, a semantic tree based text clustering algorithm which is based on WordNet is proposed. In order to reduce the time complexity, we adopt parallel algorithm in multi-processes model. This parallel algorithm starts some processes at the same time. The master process undertakes the task of data partitioning, sending information, collecting information and clustering the result. The slave processes basically are in charge of statistics of word frequency, calculating the weights and getting hypernyms of some words according to the semantic tree. The results of experiment show that this algorithm is not only higher in precision, but also with lower time complexity. Â© 2011 AICIT.";"ACCEPTED";"ACCEPTED";"LOW";31;"2011";"Proceedings - 6th International Conference on Computer Sciences and Convergence Information Technology, ICCIT 2011";;"Conference Paper";;"http://www.scopus.com/inward/record.url?eid=2-s2.0-84869453273&partnerID=40&md5=b84b612baced185d08bf6bd88567c1d2";;"400-403";;;"01/31/2014";;"N";"N";"N";"N";"N";;"16/05/2014";"1";"Y";"N";"relacoes semanticas";"null";"semantic tree";"Wordnet";"null";"agrupamento";"null";"null";"null";"null";"null";"null";"null";"null";"Y";"N";"null";"Y";"N";"null";"Y";"N";"null";"Y";"N";"null";"Y";"N";"null";"Y";"N";"null";"Y";"N";"null";"N";"N";"N";"N";"null";"Y";"N";"null";"4"
15125;"Mining collaboration through textual semantic interpretation";0;"Karmakar, S. and Zhu, Y.";"In this paper, we report our attempt to evaluate the degree of online collaboration with quantitative analysis. Since most online collaborations are carried out through natural language, such quantitative analysis must rely on natural language processing. Here we discuss our work in analyzing an online social visualization web site using the semantic similarity measures of collaborative textual snippets. We use word-based textual similarity measures to study the relationships among user comments. We also detect and visualize the patterns of user collaborations. Â© 2011 IEEE.";"ACCEPTED";"ACCEPTED";"VERY_LOW";25;"2011";"Proceedings of the 2011 11th International Conference on Hybrid Intelligent Systems, HIS 2011";;"Conference Paper";;"http://www.scopus.com/inward/record.url?eid=2-s2.0-84863040158&partnerID=40&md5=54a73eb3f85af91281dd7d204e36b8c4";;"728-733";;;"01/31/2014";;"N";"N";"N";"N";"N";;"16/05/2014";"1";"Y";"N";"similaridade semantica";"null";"null";"null";"null";"similaridade de documentos";"null";"null";"null";"null";"null";"null";"null";"null";"Y";"N";"null";"Y";"N";"null";"Y";"N";"null";"Y";"N";"null";"Y";"N";"null";"Y";"N";"null";"Y";"N";"null";"N";"N";"N";"N";"null";"Y";"N";"null";"6"
15127;"Cross-domain text classification using semantic based approach";0;"Anu Barathi, B.U.";"Internet is a huge repository of disparate information growing at an exponential rate. Efficient and effective document retrieval and classification systems are required to turn the massive amount of data into useful information, and eventually into knowledge. A traditional approach to document classification requires labelled data in order to construct reliable and accurate classifiers. A co-clustering based classification algorithm has been previously proposed to tackle cross-domain text classification. In this work, extend the idea underlying this approach by making the latent semantic relationship between the two domains explicit. The Semantic based cross-domain classification by providing the algorithm in the extended vector space model of in-domain and out-of-domain documents. Semantic information was embedded within the document representation, and proved via experimentation that improved classification accuracy can be achieved. The concepts form individual features, with undergoing stemming, or splitting of multi-word expressions.";"ACCEPTED";"ACCEPTED";"VERY_LOW";39;"2011";"IET Conference Publications";;"Conference Paper";;"http://www.scopus.com/inward/record.url?eid=2-s2.0-84856165936&partnerID=40&md5=d82eaf86f957639b00928bf437a870d3";"2011";"820-825";;;"01/31/2014";;"N";"N";"N";"N";"N";;"16/05/2014";"1";"Y";"N";"multiplos dominios";"null";"null";"null";"null";"classificacao";"null";"null";"null";"null";"null";"null";"null";"Semantic information was embedded within the document representation";"N";"Y";"null";"Y";"N";"null";"Y";"N";"null";"Y";"N";"null";"Y";"N";"null";"Y";"N";"null";"Y";"N";"null";"N";"N";"N";"N";"null";"Y";"N";"null";"6"
15128;"Efficient semantic kernel-based text classification using matching pursuit KFDA";0;"Zhang, Q.a  and Li, J.b  and Zhang, Z.a ";"A number of powerful kernel-based learning machines, such as support vector machines (SVMs), kernel Fisher discriminant analysis (KFDA), have been proposed with competitive performance. However, directly applying existing attractive kernel approaches to text classification (TC) task will suffer semantic related information deficiency and incur huge computation costs hindering their practical use in numerous large scale and real-time applications with fast testing requirement. To tackle this problem, this paper proposes a novel semantic kernel-based framework for efficient TC which offers a sparse representation of the final optimal prediction function while preserving the semantic related information in kernel approximate subspace. Experiments on 20-Newsgroup dataset demonstrate the proposed method compared with SVM and KNN (K-nearest neighbor) can significantly reduce the computation costs in predicating phase while maintaining considerable classification accuracy. Â© 2011 Springer-Verlag.";"ACCEPTED";"ACCEPTED";"LOW";29;"2011";"Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)";;"Conference Paper";;"http://www.scopus.com/inward/record.url?eid=2-s2.0-81855177430&partnerID=40&md5=06af05a8907dd5d3f9e195cc0048ced6";"7063 LNCS";"382-390";;;"01/31/2014";;"N";"N";"N";"N";"N";;"16/05/2014";"1";"Y";"N";"null";"null";"null";"null";"null";"classificacao";"null";"semantic kernel-based learning";"null";"20-newsgroup";"null";"null";"null";"null";"Y";"N";"null";"Y";"N";"null";"Y";"N";"null";"Y";"N";"null";"Y";"N";"null";"Y";"N";"null";"Y";"N";"null";"N";"N";"N";"N";"null";"Y";"N";"null";"null"
15131;"A knowledge-based semantic kernel for text classification";0;"Nasir, J.A.a  and Karim, A.a  and Tsatsaronis, G.b  and Varlamis, I.c ";"Typically, in textual document classification the documents are represented in the vector space using the ""Bag of Words"" (BOW) approach. Despite its ease of use, BOW representation cannot handle word synonymy and polysemy problems and does not consider semantic relatedness between words. In this paper, we overcome the shortages of the BOW approach by embedding a known WordNet-based semantic relatedness measure for pairs of words, namely Omiotis, into a semantic kernel. The suggested measure incorporates the TF-IDF weighting scheme, thus creating a semantic kernel which combines both semantic and statistical information from text. Empirical evaluation with real data sets demonstrates that our approach successfully achieves improved classification accuracy with respect to the standard BOW representation, when Omiotis is embedded in four different classifiers. Â© 2011 Springer-Verlag.";"ACCEPTED";"ACCEPTED";"LOW";39;"2011";"Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)";;"Conference Paper";"18th International Symposium on String Processing and Information Retrieval, SPIRE 2011, Pisa, Italy";"http://www.scopus.com/inward/record.url?eid=2-s2.0-80053966832&partnerID=40&md5=269747c5a74d6e6c00838e6dec93ded4";"7024 LNCS";"261-266";;;"01/31/2014";;"N";"N";"N";"N";"N";;"16/05/2014";"1";"Y";"N";"relacoes semanticas";"null";"null";"Wordnet";"null";"classificacao";"null";"semantic kernel-based learning";"null";"null";"null";"null";"null";"null";"Y";"N";"null";"Y";"N";"null";"Y";"N";"null";"Y";"N";"null";"Y";"N";"null";"Y";"N";"null";"Y";"N";"null";"N";"N";"N";"N";"null";"Y";"N";"null";"6"
15132;"Connecting repositories in the open access domain using text mining and semantic data";0;"Knoth, P. and Robotka, V. and Zdrahal, Z.";"This paper presents CORE (COnnecting REpositories), a system that aims to facilitate the access and navigation across scientific papers stored in Open Access repositories. This is being achieved by harvesting metadata and full-text content from Open Access repositories, by applying text mining techniques to discover semanticly related articles and by representing and exposing these relations as Linked Data. The information about associations between articles expressed in an interoperable format will enable the emergence of a wide range of applications. The potential of CORE can be demonstrated on two use-cases: (1) Improving the the navigation capabilities of digital libraries by the means of a CORE pluging, (2) Providing access to digital content from smart phones and tablet devices by the means of the CORE Mobile application. Â© 2011 Springer-Verlag.";"ACCEPTED";"REJECTED";"LOW";16;"2011";"Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)";;"Conference Paper";;"http://www.scopus.com/inward/record.url?eid=2-s2.0-80053012031&partnerID=40&md5=3bc859f030df2a1e4bbd647d62d2091b";"6966 LNCS";"483-487";;;"01/31/2014";;"N";"N";"N";"N";"N";;"16/05/2014";"1";"Y";"N";"relacoes semanticas";"null";"null";"null";"null";"null";"null";"null";"null";"null";"artigos cientificos";"null";"null";"null";"Y";"N";"null";"Y";"N";"null";"Y";"N";"null";"Y";"N";"null";"Y";"N";"null";"Y";"N";"null";"Y";"N";"null";"N";"N";"N";"N";"null";"Y";"N";"null";"null"
